id,image_feature
13401,clothing indoor necktie person wearing man shirt dress suit white young pink striped standing smiling dressed green neck cat
13402,indoor table sitting book wooden laying food lotion plate
13403,bed blanket laying table fabric white cat
13404,outdoor fence building racket court ball black fenced swinging playing standing holding woman tree green net player tall white man
13405,bottle indoor table food cup sitting counter sandwich beer kitchen glass donut plate dog white
13406,cup indoor coffee table vessel thing sitting mug front small white glass food desk computer large laptop cat red standing vase
13407,indoor bottle sitting table computer desk laying black book keyboard man laptop cat food room phone
13408,bottle indoor table food sitting front man computer wine woman wooden desk laptop pizza water white cat standing
13409,cup coffee table indoor sitting drink food tray doughnut computer laptop glass donut desk front microwave keyboard counter black sandwich kitchen white hot bowl plate
13410,object thing monitor front light television screen blurry sitting dark holding black mirror keyboard cat man
13411,indoor sitting man cat holding sweater laying elephant suitcase brown hat table luggage white green standing phone bed
13412,indoor bed sitting small table room white blanket laying cat sleeping bedroom man holding woman standing living playing
13413,indoor sitting food table close red front orange wine counter black glass bottle mirror desk computer white kitchen laying cat
13414,indoor sitting small white close table meter computer
13415,indoor sitting small counter table toothbrush kitchen food computer brush bottle laying blue
13416,text food
13417,text sitting table filled food refrigerator
13418,outdoor grass sitting red light green standing street table water laptop traffic holding pole yellow large white stop umbrella man game sign room train
13419,indoor sitting table wooden wood different black desk white blue
13420,sitting airplane plane
13421,indoor sitting table open small can cat food glass computer man laying white standing phone room refrigerator
13422,indoor monitor sitting television screen computer mounted white laptop black room microwave mirror light clock table standing large kitchen oven
