id,image_feature
6874,indoor person sitting chair blanket table small woman striped bed laying baby phone pink white girl remote cat holding bag man stuffed dog room people
6875,indoor small sitting table cake birthday little wearing white holding blue phone woman man
6876,green sitting table indoor food can wooden painted computer white
6877,indoor bottle table sitting computer cup cake keyboard laptop desk coffee food small counter close white birthday
6878,person man sitting black white wearing head holding remote young blue standing shirt laying hat cat sleeping bed
6879,person indoor sitting front table hand food holding baby man computer woman bottle
6880,indoor table wooden sitting wood kitchen room building small hard floor laptop bowl computer dining desk living large white
6881,indoor window green blurry video woman table playing front sitting game room monitor holding television man young living remote standing
6882,indoor computer electronics sitting keyboard white desk laptop photo table black mouse small water laying
6883,indoor person child bed young small little dog boy laying sitting lying sleeping room cat woman playing standing man blue holding shirt living white people
6884,indoor person small sitting food table bed little black fruit holding remote plate brush man
6885,indoor bottle sitting counter toothbrush food close table black kitchen white brush
6886,
6887,indoor sitting table cellphone small phone wooden silver laying glass old room oven white standing
6888,indoor sitting table black bed laying clock cat computer food laptop room red standing white phone
6889,indoor sitting laying cellphone table phone camera close black clock white
6890,indoor bottle table sitting cup food coffee keyboard counter black close kitchen computer wine glass plate hot white red blender
6891,indoor sitting living table room black man large water kitchen white holding air standing
6892,monitor indoor sitting screen television table phone cellphone front desk small player computer baseball black laptop keyboard old wooden holding white cat display clock game man
6893,cat brown looking standing close front side head bird mouth large orange dog man white red
6894,indoor person sitting table red holding little man young remote
6895,indoor oven stove kitchen microwave small sitting white monitor clock meter computer
6896,indoor cup sitting bowl table orange monitor small close red black round counter white wooden blue plate pan
